productAsin,country,isVerified,ratingScore,reviewTitle,reviewDescription,reviewUrl,reviewedIn,variant,variantAsin,lemmatized_reviewDescription,stemmed_reviewDescription,color,size,word_count,any_neg,char_count,sentiment,sentiment_label
B0BDK8LKPJ,India,False,2,Never buy i phone if u like Android features,"Bought iphone 14pro with airpods thinking that it has best features, disappointed... There are so many options missing compare to AndroidNo call record featuresU cant easily switch sim cardsPhysical sim only oneIf u miss ur screen code... U have to do Hercules task to reset it, may be it costs a lot and waste of timeCharger and cable very expensiveToo much weightSo many other disadvantagesThink 10 times before buying Iphone",https://www.amazon.in/gp/customer-reviews/R2TO73BVFC1GWQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 17 July 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,bought iphone 14pro airpods thinking best feature disappointed many option missing compare androidno call record featuresu cant easily switch sim cardsphysical sim oneif u miss ur screen code u hercules task reset may cost lot waste timecharger cable expensivetoo much weightso many disadvantagesthink 10 time buying iphone,bought iphon 14pro airpod think best featur disappoint mani option miss compar androidno call record featuresu cant easili switch sim cardsphys sim oneif u miss ur screen code u hercul task reset may cost lot wast timecharg cabl expensivetoo much weightso mani disadvantagesthink 10 time buy iphon,midnight,128GB,47,0,277,-0.6742,negative
B0BDK8LKPJ,India,False,2,Just okay,this i phone was fast and looks good but needs improvement in camera quality and connectivity. Display quality is good,https://www.amazon.in/gp/customer-reviews/R1TJFOMF2Z9PYX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 5 August 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,phone fast look good need improvement camera quality connectivity display quality good,phone fast look good need improv camera qualiti connect display qualiti good,midnight,128GB,12,0,75,0.8316,positive
B0BDK8LKPJ,India,False,1,Apple Service centre scamming,Apple india service center's practices appear to lack transparency regarding the specific repairs conducted and the replacement parts used. Before handing over your device ask them to open in front of you and take pictures else they will say some screws are missing and this device has been opened earlier. Hence this will not cover u der warranty,https://www.amazon.in/gp/customer-reviews/R1JXLJF1IKSQ1E/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 6 October 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,apple india service center practice appear lack transparency regarding specific repair conducted replacement part used handing device ask open front take picture else say screw missing device opened earlier hence cover u der warranty,appl india servic center practic appear lack transpar regard specif repair conduct replac part use hand devic ask open front take pictur els say screw miss devic open earlier henc cover u der warranti,midnight,128GB,34,0,200,-0.5994,negative
B0BDK8LKPJ,India,False,1,Don't Purchase Please,Purchased in 2023 now it has seen  colour fade slowly ...Service Centre and Apple Support teams does not take any responsibility for this manufacturing issues..Suggesting all not purchased this one,https://www.amazon.in/gp/customer-reviews/R2LIH1UCWH1M1L/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 6 December 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,purchased 2023 seen colour fade slowly service centre apple support team take responsibility manufacturing issue suggesting purchased one,purchas 2023 seen colour fade slowli servic centr appl support team take respons manufactur issu suggest purchas one,midnight,128GB,18,0,120,0.4019,positive
B0BDK8LKPJ,India,False,1,Phone heating problem,I purchased new iPhone 14 from amazon and it heats up after some time when i use it without plugged in charging.,https://www.amazon.in/gp/customer-reviews/R70QYJ5KOTIP0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 22 May 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,purchased new iphone 14 amazon heat time use without plugged charging,purchas new iphon 14 amazon heat time use without plug charg,midnight,128GB,11,0,59,0.1779,positive
B0BDK8LKPJ,India,False,3,Iphone 14,The phone is good but battery and adapter they should start giving free after the EU lawsuit. Hope Apple ðŸŽ make customers Appy.,https://www.amazon.in/gp/customer-reviews/R3TKCPQ8ESOY9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 18 September 2022,Colour: MidnightSize: 128 GB,B0BDHX8Z63,phone good battery adapter start giving free eu lawsuit hope apple ðÿž make customer appy,phone good batteri adapt start give free eu lawsuit hope appl ðÿž make custom appi,midnight,128GB,15,0,75,0.8625,positive
B0BDK8LKPJ,India,True,3,Battery issue,I am disappointed for battery backup otherwise this is awesome phone but battery backup is not good camera quality brilliant,https://www.amazon.in/gp/customer-reviews/RCWXENGWPHY7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 4 October 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,disappointed battery backup otherwise awesome phone battery backup good camera quality brilliant,disappoint batteri backup otherwis awesom phone batteri backup good camera qualiti brilliant,midnight,128GB,12,0,85,0.8271,positive
B0BDK8LKPJ,India,True,1,Fake,Fake product,https://www.amazon.in/gp/customer-reviews/R22U4S8V0T6O1L/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 14 August 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,fake product,fake product,midnight,128GB,2,0,11,-0.4767,negative
B0BDK8LKPJ,India,False,1,Apple worst service,"If at all there is a service issue, God bless all as apple has the worst service and it takes minimum of 30 days definitely and not sure weather you will receive the device. I personally faced an issue my phone has been lost in the transit during the process of service and I haven't received my phone yet after submitting the iphone 14 pro max at Aptronix even after a month. Please think and buy.",https://www.amazon.in/gp/customer-reviews/R2R6N3RPTOR2G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 25 April 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,service issue god bless apple worst service take minimum 30 day definitely sure weather receive device personally faced issue phone lost transit process service havent received phone yet submitting iphone 14 pro max aptronix even month please think buy,servic issu god bless appl worst servic take minimum 30 day definit sure weather receiv devic person face issu phone lost transit process servic havent receiv phone yet submit iphon 14 pro max aptronix even month pleas think buy,midnight,128GB,39,0,214,0.5859,positive
B0BDK8LKPJ,India,True,1,Manufacturing defects,Phone is hanging.. and not able to use,https://www.amazon.in/gp/customer-reviews/R8JLVXNGRJ745/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 12 November 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,phone hanging able use,phone hang abl use,midnight,128GB,4,0,19,0.0,negative
B0BDK8LKPJ,India,True,1,Flickering display...,After use of Three days it's display is flickering....,https://www.amazon.in/gp/customer-reviews/RW0Z6AXJTWDER/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 24 July 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,use three day display flickering,use three day display flicker,midnight,128GB,5,0,28,0.0,negative
B0BDK8LKPJ,India,True,1,Phone box damage iPhone 14,Late delivery and damage box iPhone 14 box my reminder mail but not solution and service,https://www.amazon.in/gp/customer-reviews/R301K50T4W9TX2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 10 June 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,late delivery damage box iphone 14 box reminder mail solution service,late deliveri damag box iphon 14 box remind mail solut servic,midnight,128GB,11,0,59,-0.2263,negative
B0BDK8LKPJ,India,True,1,Damage,I got the damaged product,https://www.amazon.in/gp/customer-reviews/R1EAKR31O74XYI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 19 August 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,got damaged product,got damag product,midnight,128GB,3,0,17,-0.4404,negative
B0BDK8LKPJ,India,True,1,reagrding mobile,"touch is very poor, not working properly",https://www.amazon.in/gp/customer-reviews/R929XTX404BSB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 31 July 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,touch poor working properly,touch poor work properli,midnight,128GB,4,0,24,-0.4767,negative
B0BDK8LKPJ,India,True,1,Poor quality product send by amazon,After pay 66499rs directive product box not acceptable,https://www.amazon.in/gp/customer-reviews/R3JA92OQS8H3N8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 16 July 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,pay 66499rs directive product box acceptable,pay 66499r direct product box accept,midnight,128GB,6,0,39,0.2263,positive
B0BDK8LKPJ,India,True,1,Very disappointed because of Amazon negligency.,"Scratches found on camera edges, paint peel kind. Amazon failed to accept replacement. Recommended to buy iPhones in stores rather than getting disappointed.",https://www.amazon.in/gp/customer-reviews/R2D9IFHY3A8U7Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 23 November 2022,Colour: MidnightSize: 128 GB,B0BDHX8Z63,scratch found camera edge paint peel kind amazon failed accept replacement recommended buy iphones store rather getting disappointed,scratch found camera edg paint peel kind amazon fail accept replac recommend buy iphon store rather get disappoint,midnight,128GB,18,0,115,0.2732,positive
B0BDK8LKPJ,India,True,1,No comment,No comment,https://www.amazon.in/gp/customer-reviews/R2OANIJCW6MB2C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 20 April 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,comment,comment,midnight,128GB,1,0,7,0.0,negative
B0BDK8LKPJ,India,True,5,Good Phone,"Itâ€™s a 6.1 inch phone very convenient to hold on and I switched from android to Apple , found it convenient except for the fact could not transfer WhatsApp chats to it via the move to iOS app. Some error occurred , apart from that all good",https://www.amazon.in/gp/customer-reviews/R2J9VLWN8CRJ46/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK62PDX,Reviewed in India on 12 May 2023,Colour: BlueSize: 128 GB,B0BDK62PDX,itâs 6 1 inch phone convenient hold switched android apple found convenient except fact could transfer whatsapp chat via move io app error occurred apart good,itâ 6 1 inch phone conveni hold switch android appl found conveni except fact could transfer whatsapp chat via move io app error occur apart good,blue,128GB,26,0,133,0.0516,positive
B0BDK8LKPJ,India,True,4,Same day delivery,"Product is good as always, but this time delivery also very satisfying.",https://www.amazon.in/gp/customer-reviews/R82UYFECG8Q9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK62PDX,Reviewed in India on 13 June 2023,Colour: BlueSize: 128 GB,B0BDK62PDX,product good always time delivery also satisfying,product good alway time deliveri also satisfi,blue,128GB,7,0,43,0.7096,positive
B0BDK8LKPJ,India,True,4,Good experience,Super cool,https://www.amazon.in/gp/customer-reviews/R27PTWII40FTLS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK62PDX,Reviewed in India on 21 July 2023,Colour: BlueSize: 128 GB,B0BDK62PDX,super cool,super cool,blue,128GB,2,0,9,0.7351,positive
B0BDK8LKPJ,India,True,5,Good product,"Got it for good price , best exchange value for my iPhone 11, properly packed, genuine product, best experience purchasing thank you Amazon.",https://www.amazon.in/gp/customer-reviews/R25CNF3S9XN9B4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK62PDX,Reviewed in India on 30 September 2023,Colour: BlueSize: 128 GB,B0BDK62PDX,got good price best exchange value iphone 11 properly packed genuine product best experience purchasing thank amazon,got good price best exchang valu iphon 11 properli pack genuin product best experi purchas thank amazon,blue,128GB,17,0,100,0.9509,positive
B0BDK8LKPJ,India,True,4,Works good,GoodðŸ‘,https://www.amazon.in/gp/customer-reviews/R3MOS3B0WKR4DY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK62PDX,Reviewed in India on 27 July 2023,Colour: BlueSize: 128 GB,B0BDK62PDX,goodðÿ,goodðÿ,blue,128GB,1,0,6,0.0,negative
B0BDK8LKPJ,India,True,4,iPhone 14 and 14 pro max has different chipsets,"Unlike 13 and 13pro, 14 and 14pro has different chipsets.",https://www.amazon.in/gp/customer-reviews/R2CJ0XK0IXGO6C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK62PDX,Reviewed in India on 4 July 2023,Colour: BlueSize: 128 GB,B0BDK62PDX,unlike 13 13pro 14 14pro different chipsets,unlik 13 13pro 14 14pro differ chipset,blue,128GB,7,0,37,0.0,negative
B0BDK8LKPJ,India,True,5,iPhone 14 â€¦.why one must go for it..,"Great display, great colour, lightweight. Very decent camera quality. Battery life is long. Have been using iPhone for the last 10 years. Would suggest one must go for it without hesitation.",https://www.amazon.in/gp/customer-reviews/R3N8D36ISKFFNF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK62PDX,Reviewed in India on 28 June 2023,Colour: BlueSize: 128 GB,B0BDK62PDX,great display great colour lightweight decent camera quality battery life long using iphone last 10 year would suggest one must go without hesitation,great display great colour lightweight decent camera qualiti batteri life long use iphon last 10 year would suggest one must go without hesit,blue,128GB,23,0,127,0.8754,positive
B0BDK8LKPJ,India,True,5,Great Deal,I got it at a very great deal!! Amazing Camera and worth every penny!!,https://www.amazon.in/gp/customer-reviews/R29PAZBZ3HKC4F/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK62PDX,Reviewed in India on 2 October 2023,Colour: BlueSize: 128 GB,B0BDK62PDX,got great deal amazing camera worth every penny,got great deal amaz camera worth everi penni,blue,128GB,8,0,40,0.8689,positive
B0BDK8LKPJ,India,True,5,Always best,No need to write review. IPHONE always best. Iphone 14 is very handy.,https://www.amazon.in/gp/customer-reviews/R1NRRUKHBF6W1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK62PDX,Reviewed in India on 29 September 2023,Colour: BlueSize: 128 GB,B0BDK62PDX,need write review iphone always best iphone 14 handy,need write review iphon alway best iphon 14 handi,blue,128GB,9,0,44,0.6369,positive
B0BDK8LKPJ,India,True,5,Original iphone 14,This is new mobile. No one have used it before me. Fully packed box of mobile.,https://www.amazon.in/gp/customer-reviews/REQ3PR1NF53CJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK62PDX,Reviewed in India on 17 September 2023,Colour: BlueSize: 128 GB,B0BDK62PDX,new mobile one used fully packed box mobile,new mobil one use fulli pack box mobil,blue,128GB,8,0,36,0.0,negative
B0BDK8LKPJ,India,True,5,Iphone 13 and 14 are not same. 14 is better,"Packaging from amazon not upto the mark. Flipkart does extra packaging to protect the product for rs 50-60 extra. This iphone was sent from amazon like a normal parcel, no bubble wrap even.If you like a bigger phone please buy iPhone 14plus. Iphone 14 regular one is small and handy 6.1 inches. Battery backup is amazing and also charging is fast. The last time i used iPhone was iphone 6 which had very bad battery backup and also slow charging.Also iphone 13 and 14 are not same.14 has more ram, better battery backup and 4k video recording which 13 does not have.So 14 would be a better buyAlso you will get one year more of updates.I got this phone in sale for 66k on march 2023. Can be more cheaper during September-october.",https://www.amazon.in/gp/customer-reviews/R2WWKBVEMQTQL6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK62PDX,Reviewed in India on 18 March 2023,Colour: BlueSize: 128 GB,B0BDK62PDX,packaging amazon upto mark flipkart extra packaging protect product r 5060 extra iphone sent amazon like normal parcel bubble wrap even like bigger phone please buy iphone 14plus iphone 14 regular one small handy 6 1 inch battery backup amazing also charging fast last time used iphone iphone 6 bad battery backup also slow charging also iphone 13 14 14 ram better battery backup 4k video recording 13 14 would better buyalso get one year update got phone sale 66k march 2023 cheaper septemberoctober,packag amazon upto mark flipkart extra packag protect product rs 5060 extra iphon sent amazon like normal parcel bubbl wrap even like bigger phone pleas buy iphon 14plu iphon 14 regular one small handi 6 1 inch batteri backup amaz also charg fast last time use iphon iphon 6 bad batteri backup also slow charg also iphon 13 14 14 ram better batteri backup 4k video record 13 14 would better buyalso get one year updat got phone sale 66k march 2023 cheaper septemberoctob,blue,128GB,84,0,417,0.9468,positive
B0BDK8LKPJ,India,True,5,Android to Apple Transition - Not a smooth experience,"Always feels good to hold this masterpiece. This looks premium not just because of its branding, it has everything which makes it feel premium. However, despite all the looks and finish, the transition from Android to Apple is not very smooth and you may constantly lack certain features that can make life easy.Overall good performanceðŸ”¥Great camera quality ðŸŒ†Fast A15 Bionic performance âš¡Impressive Action mode video ðŸŽ¥â €â €â €â €â €â €â €â €â €â €â €",https://www.amazon.in/gp/customer-reviews/R3GE7SFI0MA6JE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK62PDX,Reviewed in India on 18 October 2023,Colour: BlueSize: 128 GB,B0BDK62PDX,always feel good hold masterpiece look premium branding everything make feel premium however despite look finish transition android apple smooth may constantly lack certain feature make life easy overall good performanceðÿgreat camera quality ðÿœfast a15 bionic performance âšimpressive action mode video ðÿžâ â â â â â â â â â â,alway feel good hold masterpiec look premium brand everyth make feel premium howev despit look finish transit android appl smooth may constantli lack certain featur make life easi overal good performanceðÿgreat camera qualiti ðÿœfast a15 bionic perform âšimpress action mode video ðÿžâ â â â â â â â â â â,blue,128GB,52,0,278,0.9118,positive
B0BDK8LKPJ,India,True,4,APPLE I PHONE 14,good quality. decent battery.  good camera .of course over priced but u pay for the brand .quality performance .no hanging . smooth simple.interface,https://www.amazon.in/gp/customer-reviews/RBT9C70WO7F0Y/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK62PDX,Reviewed in India on 8 October 2023,Colour: BlueSize: 128 GB,B0BDK62PDX,good quality decent battery good camera course priced u pay brand quality performance hanging smooth simple interface,good qualiti decent batteri good camera cours price u pay brand qualiti perform hang smooth simpl interfac,blue,128GB,17,0,101,0.6597,positive
